vial,cross,female line,male line,food,month crossed,cross number,number weighed,weight 
8568,11060 x 11062,11060,11062,(F) Fat,02/12,6,1,1.91
8561,11060 x 11062,11060,11062,(N) Normal,02/12,6,1,1.91
8568,11060 x 11062,11060,11062,(F) Fat,02/12,6,1,1.95
8567,11060 x 11062,11060,11062,(F) Fat,02/12,6,1,1.95
8560,11060 x 11062,11060,11062,(N) Normal,02/12,6,1,1.96
8567,11060 x 11062,11060,11062,(F) Fat,02/12,6,1,1.97
8567,11060 x 11062,11060,11062,(F) Fat,02/12,6,1,1.97
8560,11060 x 11062,11060,11062,(N) Normal,02/12,6,1,1.98
8567,11060 x 11062,11060,11062,(F) Fat,02/12,6,1,2
8567,11060 x 11062,11060,11062,(F) Fat,02/12,6,1,2
8567,11060 x 11062,11060,11062,(F) Fat,02/12,6,1,2.01
8568,11060 x 11062,11060,11062,(F) Fat,02/12,6,1,2.04
8567,11060 x 11062,11060,11062,(F) Fat,02/12,6,1,2.04
8567,11060 x 11062,11060,11062,(F) Fat,02/12,6,1,2.05
8567,11060 x 11062,11060,11062,(F) Fat,02/12,6,1,2.08
8560,11060 x 11062,11060,11062,(N) Normal,02/12,6,1,2.11
8567,11060 x 11062,11060,11062,(F) Fat,02/12,6,1,2.14
14636,11062 x 11063,11062,11063,(N) Normal,07/12,26,3,3.37
14636,11062 x 11063,11062,11063,(N) Normal,07/12,26,3,3.89
14644,11062 x 11063,11062,11063,(F) Fat,07/12,26,3,4.03
14644,11062 x 11063,11062,11063,(F) Fat,07/12,26,3,4.16
14637,11062 x 11063,11062,11063,(N) Normal,07/12,26,3,4.31
14644,11062 x 11063,11062,11063,(F) Fat,07/12,26,3,4.44
14644,11062 x 11063,11062,11063,(F) Fat,07/12,26,3,4.47
14643,11062 x 11063,11062,11063,(F) Fat,07/12,26,3,4.51
14643,11062 x 11063,11062,11063,(F) Fat,07/12,26,3,4.68
14636,11062 x 11063,11062,11063,(N) Normal,07/12,26,3,4.72
14636,11062 x 11063,11062,11063,(N) Normal,07/12,26,3,4.72
14643,11062 x 11063,11062,11063,(F) Fat,07/12,26,3,4.78
14644,11062 x 11063,11062,11063,(F) Fat,07/12,26,3,4.79
14636,11062 x 11063,11062,11063,(N) Normal,07/12,26,3,4.93
14643,11062 x 11063,11062,11063,(F) Fat,07/12,26,3,5.06
14637,11062 x 11063,11062,11063,(N) Normal,07/12,26,3,5.21
14637,11062 x 11063,11062,11063,(N) Normal,07/12,26,3,5.26
14643,11062 x 11063,11062,11063,(F) Fat,07/12,26,3,5.54
14637,11062 x 11063,11062,11063,(N) Normal,07/12,26,3,5.66
14637,11062 x 11063,11062,11063,(N) Normal,07/12,26,3,5.78
8588,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.03
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,1.08
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,1.08
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,1.11
14650,11063 x 11065,11063,11065,(N) Normal,07/12,26,3,3.43
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,1.16
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,1.17
14659,11063 x 11065,11063,11065,(F) Fat,07/12,26,3,3.53
14650,11063 x 11065,11063,11065,(N) Normal,07/12,26,3,3.59
14659,11063 x 11065,11063,11065,(F) Fat,07/12,26,3,3.81
14650,11063 x 11065,11063,11065,(N) Normal,07/12,26,3,3.85
8588,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.32
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,1.34
8588,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.35
14650,11063 x 11065,11063,11065,(N) Normal,07/12,26,3,4.08
8588,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.37
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,1.43
14658,11063 x 11065,11063,11065,(F) Fat,07/12,26,3,4.32
14658,11063 x 11065,11063,11065,(F) Fat,07/12,26,3,4.37
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,1.46
8588,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.46
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,1.52
14659,11063 x 11065,11063,11065,(F) Fat,07/12,26,3,4.59
8588,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.56
8588,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.56
14659,11063 x 11065,11063,11065,(F) Fat,07/12,26,3,4.74
14658,11063 x 11065,11063,11065,(F) Fat,07/12,26,3,4.76
8589,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.59
8588,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.6
14658,11063 x 11065,11063,11065,(F) Fat,07/12,26,3,4.86
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,1.65
14651,11063 x 11065,11063,11065,(N) Normal,07/12,26,3,4.99
14658,11063 x 11065,11063,11065,(F) Fat,07/12,26,3,5
14650,11063 x 11065,11063,11065,(N) Normal,07/12,26,1,1.67
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,1.69
8588,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.69
14651,11063 x 11065,11063,11065,(N) Normal,07/12,26,3,5.1
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,1.71
8588,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.72
8589,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.77
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,1.84
8588,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.84
8589,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.88
8589,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.88
8588,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.89
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,1.9
8588,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.9
8589,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.96
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,1.97
8588,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,1.97
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,2.01
8589,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,2.01
8588,11063 x 11065,11063,11065,(N) Normal,02/12,6,1,2.06
14651,11063 x 11065,11063,11065,(N) Normal,07/12,26,1,2.06
8595,11063 x 11065,11063,11065,(F) Fat,02/12,6,1,2.16
14665,11065 x 11066,11065,11066,(N) Normal,07/12,26,3,3.06
14665,11065 x 11066,11065,11066,(N) Normal,07/12,26,3,3.21
14665,11065 x 11066,11065,11066,(N) Normal,07/12,26,3,3.36
14671,11065 x 11066,11065,11066,(F) Fat,07/12,26,3,3.4
14672,11065 x 11066,11065,11066,(F) Fat,07/12,26,1,1.22
14671,11065 x 11066,11065,11066,(F) Fat,07/12,26,3,3.91
14671,11065 x 11066,11065,11066,(F) Fat,07/12,26,3,4.13
14671,11065 x 11066,11065,11066,(F) Fat,07/12,26,3,4.2
14665,11065 x 11066,11065,11066,(N) Normal,07/12,26,3,4.37
14665,11065 x 11066,11065,11066,(N) Normal,07/12,26,3,4.45
14671,11065 x 11066,11065,11066,(F) Fat,07/12,26,3,4.52
14672,11065 x 11066,11065,11066,(F) Fat,07/12,26,1,1.59
14679,11066 x 11067,11066,11067,(N) Normal,07/12,26,3,2.63
8624,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,0.9
14679,11066 x 11067,11066,11067,(N) Normal,07/12,26,3,2.77
14679,11066 x 11067,11066,11067,(N) Normal,07/12,26,3,3.32
8624,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.13
14685,11066 x 11067,11066,11067,(F) Fat,07/12,26,1,1.14
8624,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.16
14678,11066 x 11067,11066,11067,(N) Normal,07/12,26,3,3.68
8616,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.23
8623,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.24
14685,11066 x 11067,11066,11067,(F) Fat,07/12,26,3,3.76
8624,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.28
8624,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.28
8623,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.28
8617,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.28
8617,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.29
8616,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.29
8623,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.3
14679,11066 x 11067,11066,11067,(N) Normal,07/12,26,3,3.91
8624,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.33
8616,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.35
8623,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.36
14679,11066 x 11067,11066,11067,(N) Normal,07/12,26,3,4.1
8617,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.37
14678,11066 x 11067,11066,11067,(N) Normal,07/12,26,3,4.13
8623,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.38
8617,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.38
8617,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.41
8617,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.41
14685,11066 x 11067,11066,11067,(F) Fat,07/12,26,3,4.24
8617,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.42
8623,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.43
8623,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.43
8616,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.43
8616,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.43
8617,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.45
8616,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.47
14678,11066 x 11067,11066,11067,(N) Normal,07/12,26,1,1.47
8623,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.48
14678,11066 x 11067,11066,11067,(N) Normal,07/12,26,3,4.46
8623,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.49
8616,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.5
8616,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.51
8616,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.51
8617,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.53
8617,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.53
8624,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.54
8623,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.54
8616,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.54
8623,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.55
14685,11066 x 11067,11066,11067,(F) Fat,07/12,26,3,4.74
8617,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.59
8616,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.59
8617,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.6
8616,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.62
8623,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.63
8616,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.66
8617,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.67
8616,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.68
8623,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.7
8623,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.71
14685,11066 x 11067,11066,11067,(F) Fat,07/12,26,3,5.31
8616,11066 x 11067,11066,11067,(N) Normal,02/12,6,1,1.77
8623,11066 x 11067,11066,11067,(F) Fat,02/12,6,1,1.96
8631,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,0.9
8631,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.16
8631,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.21
8630,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.22
8631,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.28
8638,11067 x 11068,11067,11068,(F) Fat,02/12,6,1,1.29
8638,11067 x 11068,11067,11068,(F) Fat,02/12,6,1,1.35
8630,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.41
8630,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.44
8631,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.49
8631,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.5
8630,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.52
8638,11067 x 11068,11067,11068,(F) Fat,02/12,6,1,1.62
8631,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.62
8630,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.72
8630,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.74
8631,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.76
8631,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.9
8630,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.9
8631,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.92
8631,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.92
8631,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.94
8631,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.94
8631,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,1.97
8630,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,2.06
8630,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,2.07
8630,11067 x 11068,11067,11068,(N) Normal,02/12,6,1,2.09
8652,11068 x 11069,11068,11069,(F) Fat,02/12,6,1,1.23
8652,11068 x 11069,11068,11069,(F) Fat,02/12,6,1,1.36
8645,11068 x 11069,11068,11069,(N) Normal,02/12,6,1,1.63
8645,11068 x 11069,11068,11069,(N) Normal,02/12,6,1,2.03
8651,11068 x 11069,11068,11069,(F) Fat,02/12,6,1,2.06
8645,11068 x 11069,11068,11069,(N) Normal,02/12,6,1,2.09
8645,11068 x 11069,11068,11069,(N) Normal,02/12,6,1,2.17
8645,11068 x 11069,11068,11069,(N) Normal,02/12,6,1,2.29
8651,11068 x 11069,11068,11069,(F) Fat,02/12,6,1,2.39
8645,11068 x 11069,11068,11069,(N) Normal,02/12,6,1,2.45
14714,11068 x 11071,11068,11071,(F) Fat,07/12,26,3,3.77
14714,11068 x 11071,11068,11071,(F) Fat,07/12,26,3,4.39
14713,11068 x 11071,11068,11071,(F) Fat,07/12,26,3,4.4
14714,11068 x 11071,11068,11071,(F) Fat,07/12,26,3,4.58
14714,11068 x 11071,11068,11071,(F) Fat,07/12,26,3,4.62
14707,11068 x 11071,11068,11071,(N) Normal,07/12,26,3,4.68
14707,11068 x 11071,11068,11071,(N) Normal,07/12,26,3,4.74
14707,11068 x 11071,11068,11071,(N) Normal,07/12,26,3,4.78
14707,11068 x 11071,11068,11071,(N) Normal,07/12,26,3,4.82
14713,11068 x 11071,11068,11071,(F) Fat,07/12,26,3,4.85
14713,11068 x 11071,11068,11071,(F) Fat,07/12,26,3,4.88
14713,11068 x 11071,11068,11071,(F) Fat,07/12,26,3,4.89
14706,11068 x 11071,11068,11071,(N) Normal,07/12,26,3,5.15
14706,11068 x 11071,11068,11071,(N) Normal,07/12,26,2,3.47
14707,11068 x 11071,11068,11071,(N) Normal,07/12,26,3,5.42
8665,11069 x 11071,11069,11071,(F) Fat,02/12,6,1,1.07
8659,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.07
8658,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.07
8665,11069 x 11071,11069,11071,(F) Fat,02/12,6,1,1.08
8658,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.1
8658,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.13
8659,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.14
8665,11069 x 11071,11069,11071,(F) Fat,02/12,6,1,1.18
8659,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.19
8659,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.22
8658,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.25
8666,11069 x 11071,11069,11071,(F) Fat,02/12,6,1,1.26
8665,11069 x 11071,11069,11071,(F) Fat,02/12,6,1,1.28
8658,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.3
8665,11069 x 11071,11069,11071,(F) Fat,02/12,6,1,1.32
8659,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.33
8659,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.36
8659,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.4
8658,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.41
8659,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.45
8659,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.46
8659,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.46
8665,11069 x 11071,11069,11071,(F) Fat,02/12,6,1,1.47
8665,11069 x 11071,11069,11071,(F) Fat,02/12,6,1,1.49
8665,11069 x 11071,11069,11071,(F) Fat,02/12,6,1,1.49
8665,11069 x 11071,11069,11071,(F) Fat,02/12,6,1,1.49
8659,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.49
8659,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.5
8665,11069 x 11071,11069,11071,(F) Fat,02/12,6,1,1.52
8659,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.55
8666,11069 x 11071,11069,11071,(F) Fat,02/12,6,1,1.57
8658,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.6
8658,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.65
8658,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.72
8659,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.73
8659,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.77
8658,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.78
8658,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.82
8658,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.84
8658,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.87
8658,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,1.94
8658,11069 x 11071,11069,11071,(N) Normal,02/12,6,1,2.09
14805,11071 x 11073,11071,11073,(N) Normal,07/12,27,3,2.98
14805,11071 x 11073,11071,11073,(N) Normal,07/12,27,3,3.28
14805,11071 x 11073,11071,11073,(N) Normal,07/12,27,3,3.7
14812,11071 x 11073,11071,11073,(F) Fat,07/12,27,3,4.05
14805,11071 x 11073,11071,11073,(N) Normal,07/12,27,3,4.09
14812,11071 x 11073,11071,11073,(F) Fat,07/12,27,3,4.16
14812,11071 x 11073,11071,11073,(F) Fat,07/12,27,3,4.28
14805,11071 x 11073,11071,11073,(N) Normal,07/12,27,3,4.29
14812,11071 x 11073,11071,11073,(F) Fat,07/12,27,3,4.73
14812,11071 x 11073,11071,11073,(F) Fat,07/12,27,3,4.74
14728,11071 x 12096,11071,12096,(F) Fat,07/12,26,1,0.96
14720,11071 x 12096,11071,12096,(N) Normal,07/12,26,3,4.01
14720,11071 x 12096,11071,12096,(N) Normal,07/12,26,3,4.1
14720,11071 x 12096,11071,12096,(N) Normal,07/12,26,2,2.74
14720,11071 x 12096,11071,12096,(N) Normal,07/12,26,3,4.25
14721,11071 x 12096,11071,12096,(N) Normal,07/12,26,3,4.51
14728,11071 x 12096,11071,12096,(F) Fat,07/12,26,3,4.52
14727,11071 x 12096,11071,12096,(F) Fat,07/12,26,3,4.55
14727,11071 x 12096,11071,12096,(F) Fat,07/12,26,3,4.67
14720,11071 x 12096,11071,12096,(N) Normal,07/12,26,3,4.72
14721,11071 x 12096,11071,12096,(N) Normal,07/12,26,3,4.85
14728,11071 x 12096,11071,12096,(F) Fat,07/12,26,3,5.04
14721,11071 x 12096,11071,12096,(N) Normal,07/12,26,3,5.14
14727,11071 x 12096,11071,12096,(F) Fat,07/12,26,3,5.18
14721,11071 x 12096,11071,12096,(N) Normal,07/12,26,3,5.29
14721,11071 x 12096,11071,12096,(N) Normal,07/12,26,3,5.48
14728,11071 x 12096,11071,12096,(F) Fat,07/12,26,3,5.63
8693,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,0.54
8693,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,0.6
8693,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,0.62
8693,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,0.68
8693,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,0.69
8693,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,0.69
8693,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,0.75
8693,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,0.78
8693,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,0.78
8694,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,0.82
8693,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,0.85
8693,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,0.88
8693,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,0.89
8687,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,0.93
8686,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,0.94
8693,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,0.95
8693,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,1.02
8694,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,1.05
8686,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.1
8694,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,1.11
8687,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.15
8694,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,1.16
8686,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.17
8687,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.22
8687,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.23
8694,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,1.27
8694,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,1.28
8686,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.28
8694,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,1.35
8686,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.35
8686,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.35
8694,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,1.37
8686,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.37
8686,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.37
8686,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.38
8694,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,1.4
8687,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.42
8686,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.45
8693,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,1.47
8686,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.47
8694,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,1.51
8687,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.52
8694,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,1.53
8687,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.53
8686,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.54
8686,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.55
8687,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.56
8694,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,1.59
8687,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.63
8687,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.63
8686,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.64
8687,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.65
8686,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.65
8694,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,1.66
8694,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,1.68
8687,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.68
8687,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.72
8687,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.73
8694,11073 x 11074,11073,11074,(F) Fat,02/12,6,1,1.75
8687,11073 x 11074,11073,11074,(N) Normal,02/12,6,1,1.76
14825,11073 x 11078,11073,11078,(F) Fat,07/12,27,3,2.84
14818,11073 x 11078,11073,11078,(N) Normal,07/12,27,3,2.87
14824,11073 x 11078,11073,11078,(N) Normal,07/12,27,3,3.1
14825,11073 x 11078,11073,11078,(F) Fat,07/12,27,3,3.12
14826,11073 x 11078,11073,11078,(F) Fat,07/12,27,3,3.61
14826,11073 x 11078,11073,11078,(F) Fat,07/12,27,3,3.65
14819,11073 x 11078,11073,11078,(N) Normal,07/12,27,3,3.66
14824,11073 x 11078,11073,11078,(N) Normal,07/12,27,3,3.8
14819,11073 x 11078,11073,11078,(N) Normal,07/12,27,3,3.83
14818,11073 x 11078,11073,11078,(N) Normal,07/12,27,3,3.94
14826,11073 x 11078,11073,11078,(F) Fat,07/12,27,3,4.1
14825,11073 x 11078,11073,11078,(F) Fat,07/12,27,3,4.19
14819,11073 x 11078,11073,11078,(N) Normal,07/12,27,2,2.82
14826,11073 x 11078,11073,11078,(F) Fat,07/12,27,3,4.27
14818,11073 x 11078,11073,11078,(N) Normal,07/12,27,3,4.31
14818,11073 x 11078,11073,11078,(N) Normal,07/12,27,3,4.37
14825,11073 x 11078,11073,11078,(F) Fat,07/12,27,3,4.38
14819,11073 x 11078,11073,11078,(N) Normal,07/12,27,3,4.49
14826,11073 x 11078,11073,11078,(F) Fat,07/12,27,1,1.51
14824,11073 x 11078,11073,11078,(N) Normal,07/12,27,3,4.7
14819,11073 x 11078,11073,11078,(N) Normal,07/12,27,3,4.78
14824,11073 x 11078,11073,11078,(N) Normal,07/12,27,3,4.96
14818,11073 x 11078,11073,11078,(N) Normal,07/12,27,3,4.98
14824,11073 x 11078,11073,11078,(N) Normal,07/12,27,3,5.09
8701,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,0.6
8707,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,0.62
8707,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,0.71
8707,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,0.75
8707,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,0.76
8707,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,0.82
8701,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,0.83
8707,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,0.86
8701,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,0.87
8707,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,0.88
8707,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,0.91
8707,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,0.93
8707,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,0.97
8708,11074 x 11076,11074,11076,(F) Fat,02/12,6,1,0.98
8701,11074 x 11076,11074,11076,(N) Normal,02/12,6,1,1
